order_item_id,order_id,product_id,quantity,discount_percentage,sales_amount,total_cost,profit
OI0019643,O009752,P0107,1,10,15044.2,9797.96,5246.24
OI0019644,O009753,P0094,3,0,36781.65,29046.48,7735.17
OI0019645,O009754,P0241,2,10,2279.3,1643.2,636.1
OI0019646,O009755,P0146,4,10,5125.61,3682.52,1443.09
OI0019647,O009755,P0003,2,0,24273.82,18710.1,5563.72
OI0019648,O009755,P0028,3,25,5976.05,5004.45,971.6
OI0019649,O009755,P0021,5,5,156890.55,122720.3,34170.25
OI0019650,O009756,P0071,3,10,10195.31,6625.95,3569.36
OI0019651,O009757,P0190,1,5,2468.26,1637.91,830.35
OI0019652,O009757,P0064,2,25,4884.8,4824.52,60.28
OI0019653,O009758,P0175,3,0,152108.22,107414.01,44694.21
OI0019654,O009758,P0183,2,0,5232.84,3799.86,1432.98
OI0019655,O009760,P0048,4,20,10416.03,9640.28,775.75
OI0019656,O009761,P0156,5,0,23373.6,18003.5,5370.1
OI0019657,O009761,P0153,5,0,70588.7,49191.35,21397.35
OI0019658,O009761,P0062,1,10,1343.32,939.7,403.62
OI0019659,O009763,P0242,1,0,14171.9,10760.78,3411.12
OI0019660,O009764,P0193,1,15,2608.57,1813.85,794.72
OI0019661,O009764,P0014,4,0,8426.72,5564.84,2861.88
OI0019662,O009764,P0200,2,0,11077.46,6104.18,4973.28
OI0019663,O009766,P0101,4,10,16921.48,14021.0,2900.48
OI0019664,O009766,P0186,5,10,18140.44,12285.45,5854.99
OI0019665,O009766,P0128,2,15,62880.09,45021.86,17858.23
OI0019666,O009767,P0137,2,25,5230.78,4291.22,939.56
OI0019667,O009769,P0212,3,0,38099.1,21877.17,16221.93
OI0019668,O009769,P0239,2,5,1597.18,950.7,646.48
OI0019669,O009769,P0131,5,0,19580.95,12855.4,6725.55
OI0019670,O009769,P0022,4,10,266103.83,173777.04,92326.79
OI0019671,O009772,P0179,3,10,7488.91,6637.11,851.8
OI0019672,O009773,P0153,5,10,63529.83,49191.35,14338.48
OI0019673,O009774,P0124,1,10,531.68,394.43,137.25
OI0019674,O009775,P0245,3,10,3335.53,2308.47,1027.06
OI0019675,O009776,P0115,3,10,28464.37,19692.42,8771.95
OI0019676,O009776,P0003,2,25,18205.36,18710.1,-504.74
OI0019677,O009776,P0200,3,25,12462.14,9156.27,3305.87
OI0019678,O009776,P0116,5,20,4623.16,3588.85,1034.31
OI0019679,O009777,P0023,4,10,255722.22,206054.6,49667.62
OI0019680,O009777,P0210,2,10,6861.28,5954.68,906.6
OI0019681,O009780,P0073,3,5,51093.8,33251.49,17842.31
OI0019682,O009781,P0106,3,10,6625.02,5158.92,1466.1
OI0019683,O009781,P0165,2,0,120542.14,80906.66,39635.48
OI0019684,O009781,P0182,3,0,27971.19,19475.19,8496.0
OI0019685,O009782,P0236,5,10,8313.66,7182.45,1131.21
OI0019686,O009782,P0196,3,10,8853.6,7217.97,1635.63
OI0019687,O009782,P0040,3,0,7029.9,5116.26,1913.64
OI0019688,O009783,P0043,5,0,4679.3,3008.15,1671.15
OI0019689,O009783,P0240,3,25,10669.59,10660.77,8.82
OI0019690,O009783,P0241,1,15,1076.34,821.6,254.74
OI0019691,O009785,P0075,2,10,942.37,578.4,363.97
OI0019692,O009786,P0137,3,0,10461.57,6436.83,4024.74
OI0019693,O009786,P0183,5,10,11773.89,9499.65,2274.24
OI0019694,O009786,P0213,2,10,20032.4,13191.52,6840.88
OI0019695,O009787,P0222,4,0,41772.04,29353.32,12418.72
OI0019696,O009787,P0143,3,0,88023.0,53374.74,34648.26
OI0019697,O009787,P0010,3,15,14410.02,9521.97,4888.05
OI0019698,O009787,P0123,2,0,40107.62,30811.18,9296.44
OI0019699,O009788,P0133,3,5,11540.93,7772.19,3768.74
OI0019700,O009788,P0142,5,0,350446.95,219517.5,130929.45
OI0019701,O009788,P0219,3,0,59696.43,33457.74,26238.69
OI0019702,O009788,P0181,5,10,21102.48,16926.7,4175.78
OI0019703,O009790,P0096,2,20,22067.78,17774.18,4293.6
OI0019704,O009790,P0136,4,25,61610.01,59218.28,2391.73
OI0019705,O009790,P0184,3,15,13852.34,10221.6,3630.74
OI0019706,O009790,P0081,2,15,41682.1,38829.28,2852.82
OI0019707,O009791,P0107,1,15,14208.41,9797.96,4410.45
OI0019708,O009791,P0068,4,10,8122.46,7043.56,1078.9
OI0019709,O009791,P0006,3,5,9140.01,7200.12,1939.89
OI0019710,O009791,P0195,1,0,5730.57,3666.97,2063.6
OI0019711,O009792,P0076,2,15,2850.32,2579.3,271.02
OI0019712,O009792,P0071,4,0,15104.16,8834.6,6269.56
OI0019713,O009792,P0171,3,0,109058.85,76292.25,32766.6
OI0019714,O009792,P0036,3,0,3918.12,2571.93,1346.19
OI0019715,O009793,P0195,3,30,12034.19,11000.91,1033.28
OI0019716,O009794,P0113,4,35,12287.39,14247.0,-1959.61
OI0019717,O009795,P0241,4,0,5065.12,3286.4,1778.72
OI0019718,O009795,P0220,2,0,5392.72,4263.02,1129.7
OI0019719,O009795,P0132,3,15,19671.64,14308.35,5363.29
OI0019720,O009795,P0215,5,25,1811.66,1438.9,372.76
OI0019721,O009796,P0097,5,0,180952.95,113162.15,67790.8
OI0019722,O009796,P0098,5,0,6544.75,3685.05,2859.7
OI0019723,O009796,P0041,5,20,4882.72,4079.15,803.57
OI0019724,O009796,P0101,2,15,7990.7,7010.5,980.2
OI0019725,O009797,P0100,2,5,4613.58,3190.78,1422.8
OI0019726,O009797,P0198,4,5,14014.06,9062.28,4951.78
OI0019727,O009798,P0010,4,0,22603.96,12695.96,9908.0
OI0019728,O009798,P0225,2,15,28466.16,22397.84,6068.32
OI0019729,O009799,P0173,4,10,44631.47,35704.68,8926.79
OI0019730,O009801,P0135,2,10,8109.16,5406.8,2702.36
OI0019731,O009801,P0013,2,0,5270.14,3118.66,2151.48
OI0019732,O009801,P0228,4,5,300083.76,241417.4,58666.36
OI0019733,O009801,P0063,3,5,18264.68,11697.75,6566.93
OI0019734,O009802,P0231,1,15,4066.61,3208.04,858.57
OI0019735,O009802,P0200,4,0,22154.92,12208.36,9946.56
OI0019736,O009802,P0147,5,15,304883.91,205638.95,99244.96
OI0019737,O009803,P0226,1,5,2158.41,1609.59,548.82
OI0019738,O009803,P0238,1,10,67902.84,52301.01,15601.83
OI0019739,O009804,P0011,5,5,63043.8,47606.15,15437.65
OI0019740,O009804,P0029,4,0,13878.52,8530.76,5347.76
OI0019741,O009804,P0010,3,0,16952.97,9521.97,7431.0
OI0019742,O009804,P0159,1,10,5131.15,3477.35,1653.8
OI0019743,O009805,P0243,4,10,9414.47,7493.28,1921.19
OI0019744,O009805,P0147,1,20,57389.91,41127.79,16262.12
OI0019745,O009807,P0209,1,15,20585.25,17306.66,3278.59
OI0019746,O009807,P0231,3,15,12199.84,9624.12,2575.72
OI0019747,O009809,P0195,3,10,15472.54,11000.91,4471.63
OI0019748,O009809,P0137,4,15,11856.45,8582.44,3274.01
OI0019749,O009809,P0022,1,0,73917.73,43444.26,30473.47
OI0019750,O009809,P0200,4,0,22154.92,12208.36,9946.56
OI0019751,O009811,P0103,2,10,74607.28,59313.59,15293.69
OI0019752,O009811,P0216,2,0,45787.82,26433.26,19354.56
OI0019753,O009812,P0163,3,10,28539.11,23384.13,5154.98
OI0019754,O009812,P0039,2,10,8969.87,7198.36,1771.51
OI0019755,O009813,P0027,2,5,110071.03,89211.86,20859.17
OI0019756,O009813,P0249,1,0,11037.94,6850.05,4187.89
OI0019757,O009813,P0096,2,5,26205.48,17774.18,8431.3
OI0019758,O009814,P0081,1,10,22066.99,19414.64,2652.35
OI0019759,O009814,P0048,4,25,9765.03,9640.28,124.75
OI0019760,O009814,P0185,3,10,3695.98,2643.15,1052.83
OI0019761,O009814,P0102,2,0,1436.86,794.68,642.18
OI0019762,O009815,P0058,1,10,17453.67,11413.87,6039.8
OI0019763,O009816,P0113,3,0,14177.76,10685.25,3492.51
OI0019764,O009816,P0123,1,10,18048.43,15405.59,2642.84
OI0019765,O009817,P0045,5,5,17223.17,13683.9,3539.27
OI0019766,O009817,P0244,2,0,158482.62,92057.16,66425.46
OI0019767,O009817,P0042,2,0,10375.5,5992.72,4382.78
OI0019768,O009818,P0164,1,5,5229.34,3079.5,2149.84
OI0019769,O009819,P0060,3,0,19457.79,12278.91,7178.88
OI0019770,O009819,P0016,3,20,11351.23,8674.17,2677.06
OI0019771,O009822,P0242,4,0,56687.6,43043.12,13644.48
OI0019772,O009822,P0121,3,5,12309.01,8156.19,4152.82
OI0019773,O009823,P0188,3,5,68809.63,40266.18,28543.45
OI0019774,O009823,P0163,3,0,31710.12,23384.13,8325.99
OI0019775,O009824,P0124,3,10,1595.05,1183.29,411.76
OI0019776,O009824,P0190,5,5,12341.31,8189.55,4151.76
OI0019777,O009824,P0168,3,10,31244.51,24972.9,6271.61
OI0019778,O009824,P0172,1,10,12309.27,8206.13,4103.14
OI0019779,O009826,P0116,4,20,3698.53,2871.08,827.45
OI0019780,O009827,P0214,4,0,6003.64,4725.6,1278.04
OI0019781,O009827,P0111,5,0,16686.6,12832.45,3854.15
OI0019782,O009827,P0104,4,5,3271.15,1931.76,1339.39
OI0019783,O009827,P0004,3,5,31781.72,25057.14,6724.58
OI0019784,O009828,P0068,3,0,6768.72,5282.67,1486.05
OI0019785,O009828,P0225,4,20,53583.36,44795.68,8787.68
OI0019786,O009828,P0031,1,5,15725.63,9620.56,6105.07
OI0019787,O009832,P0012,5,10,273723.75,241383.25,32340.5
OI0019788,O009832,P0201,1,10,21199.41,18670.16,2529.25
OI0019789,O009832,P0079,5,5,172896.91,110177.25,62719.66
OI0019790,O009832,P0131,3,15,9986.28,7713.24,2273.04
OI0019791,O009834,P0232,4,5,17642.98,13277.48,4365.5
OI0019792,O009834,P0140,5,0,15188.55,11360.7,3827.85
OI0019793,O009834,P0118,4,0,12592.04,9058.24,3533.8
OI0019794,O009834,P0050,5,10,24369.62,15202.7,9166.92
OI0019795,O009835,P0191,2,0,152724.8,85988.14,66736.66
OI0019796,O009836,P0183,4,20,8372.54,7599.72,772.82
OI0019797,O009836,P0024,3,5,21576.47,15488.46,6088.01
OI0019798,O009837,P0165,2,20,96433.71,80906.66,15527.05
OI0019799,O009838,P0238,1,10,67902.84,52301.01,15601.83
OI0019800,O009839,P0159,4,0,22805.12,13909.4,8895.72
OI0019801,O009839,P0094,5,20,49042.2,48410.8,631.4
OI0019802,O009840,P0192,4,15,12782.2,11395.8,1386.4
OI0019803,O009840,P0193,4,5,11661.86,7255.4,4406.46
OI0019804,O009841,P0239,1,10,756.56,475.35,281.21
OI0019805,O009842,P0234,1,0,16915.57,13327.37,3588.2
OI0019806,O009842,P0042,1,0,5187.75,2996.36,2191.39
OI0019807,O009842,P0045,2,20,5801.49,5473.56,327.93
OI0019808,O009842,P0053,2,25,4056.63,3989.78,66.85
OI0019809,O009843,P0071,3,0,11328.12,6625.95,4702.17
OI0019810,O009844,P0001,2,15,2216.0,1621.6,594.4
OI0019811,O009844,P0217,1,15,2190.88,1595.97,594.91
OI0019812,O009844,P0118,1,25,2361.01,2264.56,96.45
OI0019813,O009846,P0151,4,20,26491.42,22172.08,4319.34
OI0019814,O009846,P0097,4,15,123048.01,90529.72,32518.29
OI0019815,O009846,P0229,3,5,30846.01,24919.17,5926.84
OI0019816,O009847,P0055,5,0,17172.45,10820.5,6351.95
OI0019817,O009848,P0062,5,0,7462.9,4698.5,2764.4
OI0019818,O009848,P0012,4,20,194648.0,193106.6,1541.4
OI0019819,O009848,P0019,2,0,11098.22,8595.76,2502.46
OI0019820,O009849,P0152,3,5,9924.61,6874.62,3049.99
OI0019821,O009849,P0125,5,10,9283.32,7948.65,1334.67
OI0019822,O009849,P0241,4,15,4305.35,3286.4,1018.95
OI0019823,O009850,P0184,2,5,10321.35,6814.4,3506.95
OI0019824,O009850,P0224,4,5,289401.77,224776.8,64624.97
OI0019825,O009850,P0099,3,10,17444.89,14850.36,2594.53
OI0019826,O009850,P0027,2,5,110071.03,89211.86,20859.17
OI0019827,O009851,P0002,1,15,6681.61,5478.25,1203.36
OI0019828,O009852,P0155,3,0,13708.35,10552.83,3155.52
OI0019829,O009852,P0010,1,15,4803.34,3173.99,1629.35
OI0019830,O009852,P0005,2,5,7213.2,5442.28,1770.92
OI0019831,O009852,P0213,2,0,22258.22,13191.52,9066.7
OI0019832,O009853,P0213,2,15,18919.49,13191.52,5727.97
OI0019833,O009853,P0110,1,0,2976.37,2353.61,622.76
OI0019834,O009853,P0023,4,0,284135.8,206054.6,78081.2
OI0019835,O009853,P0002,1,10,7074.65,5478.25,1596.4
OI0019836,O009854,P0068,4,0,9024.96,7043.56,1981.4
OI0019837,O009854,P0115,1,0,10542.36,6564.14,3978.22
OI0019838,O009855,P0104,1,0,860.83,482.94,377.89
OI0019839,O009857,P0192,5,5,17857.48,14244.75,3612.73
OI0019840,O009858,P0058,1,0,19392.97,11413.87,7979.1
OI0019841,O009858,P0124,3,5,1683.67,1183.29,500.38
OI0019842,O009858,P0012,3,0,182482.5,144829.95,37652.55
OI0019843,O009858,P0100,3,20,5827.68,4786.17,1041.51
OI0019844,O009859,P0202,2,0,29638.14,16828.8,12809.34
OI0019845,O009859,P0236,2,5,3510.21,2872.98,637.23
OI0019846,O009861,P0011,5,0,66361.9,47606.15,18755.75
OI0019847,O009861,P0155,4,10,16450.02,14070.44,2379.58
OI0019848,O009861,P0229,1,15,9199.69,8306.39,893.3
OI0019849,O009862,P0107,3,10,45132.61,29393.88,15738.73
OI0019850,O009862,P0146,1,0,1423.78,920.63,503.15
OI0019851,O009862,P0237,4,15,14473.32,10603.72,3869.6
OI0019852,O009865,P0126,2,5,9750.34,7473.1,2277.24
OI0019853,O009865,P0031,2,0,33106.58,19241.12,13865.46
OI0019854,O009865,P0067,3,15,31322.49,29121.75,2200.74
OI0019855,O009866,P0183,3,5,7456.8,5699.79,1757.01
OI0019856,O009866,P0211,5,5,286307.72,235828.4,50479.32
OI0019857,O009866,P0032,4,5,6943.02,4451.0,2492.02
OI0019858,O009867,P0185,4,10,4927.97,3524.2,1403.77
OI0019859,O009867,P0141,3,0,4958.16,3284.76,1673.4
OI0019860,O009867,P0196,2,0,6558.22,4811.98,1746.24
OI0019861,O009870,P0132,1,5,7328.65,4769.45,2559.2
OI0019862,O009870,P0158,3,5,31726.31,22190.28,9536.03
OI0019863,O009870,P0244,4,10,285268.72,206208.04,79060.68
OI0019864,O009870,P0025,5,5,63507.07,47201.8,16305.27
OI0019865,O009871,P0006,3,0,9621.06,7200.12,2420.94
OI0019866,O009871,P0096,5,0,68961.8,44435.45,24526.35
OI0019867,O009874,P0090,4,5,13027.39,8626.32,4401.07
OI0019868,O009874,P0164,5,0,27522.85,15397.5,12125.35
OI0019869,O009874,P0186,3,5,11488.95,7371.27,4117.68
OI0019870,O009875,P0198,2,0,7375.82,4531.14,2844.68
OI0019871,O009875,P0226,4,0,9088.04,6438.36,2649.68
OI0019872,O009876,P0122,1,20,1232.05,1053.2,178.85
OI0019873,O009876,P0144,3,0,2510.94,1874.01,636.93
OI0019874,O009876,P0217,5,10,11598.8,7979.85,3618.95
OI0019875,O009876,P0243,5,15,11114.3,9366.6,1747.7
OI0019876,O009877,P0188,3,5,68809.63,40266.18,28543.45
OI0019877,O009877,P0141,3,0,4958.16,3284.76,1673.4
OI0019878,O009877,P0221,3,5,19172.18,12970.41,6201.77
OI0019879,O009877,P0222,4,0,41772.04,29353.32,12418.72
OI0019880,O009878,P0167,1,0,1474.8,856.91,617.89
OI0019881,O009878,P0087,5,15,18865.28,12217.8,6647.48
OI0019882,O009878,P0055,4,5,13051.06,8656.4,4394.66
OI0019883,O009879,P0110,4,25,8929.11,9414.44,-485.33
OI0019884,O009879,P0046,5,0,34019.1,19090.5,14928.6
OI0019885,O009881,P0163,4,10,38052.14,31178.84,6873.3
OI0019886,O009881,P0052,1,5,15563.58,9359.25,6204.33
OI0019887,O009882,P0122,1,15,1309.05,1053.2,255.85
OI0019888,O009883,P0124,2,0,1181.52,788.86,392.66
OI0019889,O009883,P0168,5,0,57860.2,41621.5,16238.7
OI0019890,O009883,P0219,1,0,19898.81,11152.58,8746.23
OI0019891,O009884,P0079,2,0,72798.7,44070.9,28727.8
OI0019892,O009886,P0034,5,5,94011.52,72113.15,21898.37
OI0019893,O009887,P0176,1,20,2879.85,2300.8,579.05
OI0019894,O009887,P0073,4,0,71710.6,44335.32,27375.28
OI0019895,O009888,P0100,3,0,7284.6,4786.17,2498.43
OI0019896,O009888,P0040,3,0,7029.9,5116.26,1913.64
OI0019897,O009888,P0149,2,0,3264.82,2033.26,1231.56
OI0019898,O009889,P0067,2,15,20881.66,19414.5,1467.16
OI0019899,O009889,P0181,1,5,4454.97,3385.34,1069.63
OI0019900,O009889,P0085,4,10,247158.36,211526.56,35631.8
OI0019901,O009889,P0205,1,5,3813.41,2242.4,1571.01
OI0019902,O009891,P0115,2,0,21084.72,13128.28,7956.44
OI0019903,O009892,P0112,1,20,2987.09,2268.58,718.51
OI0019904,O009893,P0074,1,15,20406.48,15175.56,5230.92
OI0019905,O009893,P0236,4,0,7389.92,5745.96,1643.96
OI0019906,O009894,P0003,5,0,60684.55,46775.25,13909.3
OI0019907,O009894,P0139,4,10,13645.55,11178.48,2467.07
OI0019908,O009894,P0037,5,10,320615.91,266948.7,53667.21
OI0019909,O009894,P0121,5,5,20515.01,13593.65,6921.36
OI0019910,O009897,P0203,2,5,31819.13,22074.92,9744.21
OI0019911,O009897,P0208,1,15,11221.78,7808.45,3413.33
OI0019912,O009897,P0162,5,0,72199.35,43452.7,28746.65
OI0019913,O009898,P0132,4,0,30857.48,19077.8,11779.68
OI0019914,O009898,P0148,3,0,10521.96,7072.38,3449.58
OI0019915,O009901,P0059,2,15,2546.63,2182.1,364.53
OI0019916,O009902,P0133,2,5,7693.95,5181.46,2512.49
OI0019917,O009902,P0185,3,0,4106.64,2643.15,1463.49
OI0019918,O009902,P0108,5,5,8789.02,7346.95,1442.07
OI0019919,O009904,P0228,3,25,177681.17,181063.05,-3381.88
OI0019920,O009906,P0168,4,10,41659.34,33297.2,8362.14
OI0019921,O009906,P0013,2,10,4743.13,3118.66,1624.47
OI0019922,O009906,P0028,1,0,2656.02,1668.15,987.87
OI0019923,O009906,P0021,2,0,66059.18,49088.12,16971.06
OI0019924,O009907,P0233,4,20,45051.1,49337.21,-4286.11
OI0019925,O009907,P0153,1,5,13411.85,9838.27,3573.58
OI0019926,O009908,P0029,3,5,9888.45,6398.07,3490.38
OI0019927,O009908,P0047,4,0,18085.52,13479.8,4605.72
OI0019928,O009909,P0227,4,0,61934.64,40260.08,21674.56
OI0019929,O009909,P0039,3,15,12707.31,10797.54,1909.77
OI0019930,O009909,P0012,2,0,121655.0,96553.3,25101.7
OI0019931,O009910,P0218,3,10,146650.93,93726.6,52924.33
OI0019932,O009910,P0167,1,20,1179.84,856.91,322.93
OI0019933,O009912,P0169,1,5,10316.03,8395.86,1920.17
OI0019934,O009913,P0051,2,5,24807.03,18978.74,5828.29
OI0019935,O009913,P0032,3,0,5481.33,3338.25,2143.08
OI0019936,O009914,P0163,2,5,20083.08,15589.42,4493.66
OI0019937,O009914,P0239,4,5,3194.36,1901.4,1292.96
OI0019938,O009914,P0210,3,15,9720.14,8932.02,788.12
OI0019939,O009915,P0243,2,15,4445.72,3746.64,699.08
OI0019940,O009915,P0093,3,0,194797.92,135994.8,58803.12
OI0019941,O009916,P0178,3,10,18320.85,12308.37,6012.48
OI0019942,O009916,P0203,4,5,63638.26,44149.84,19488.42
OI0019943,O009916,P0114,3,15,31819.46,20652.0,11167.46
OI0019944,O009918,P0153,5,10,63529.83,49191.35,14338.48
OI0019945,O009918,P0197,1,5,12239.43,9530.19,2709.24
OI0019946,O009920,P0084,2,5,5534.07,3299.12,2234.95
OI0019947,O009920,P0043,4,0,3743.44,2406.52,1336.92
OI0019948,O009920,P0133,4,0,16197.8,10362.92,5834.88
OI0019949,O009920,P0144,3,5,2385.39,1874.01,511.38
OI0019950,O009922,P0039,2,0,9966.52,7198.36,2768.16
OI0019951,O009922,P0076,4,0,6706.64,5158.6,1548.04
OI0019952,O009923,P0186,5,20,16124.84,12285.45,3839.39
OI0019953,O009923,P0142,3,10,189241.35,131710.5,57530.85
OI0019954,O009924,P0023,4,0,284135.8,206054.6,78081.2
OI0019955,O009924,P0171,2,5,69070.6,50861.5,18209.1
OI0019956,O009924,P0006,3,10,8658.95,7200.12,1458.83
OI0019957,O009924,P0134,5,0,81882.2,61122.45,20759.75
OI0019958,O009925,P0229,3,0,32469.48,24919.17,7550.31
OI0019959,O009925,P0112,1,15,3173.78,2268.58,905.2
OI0019960,O009925,P0160,3,5,48259.33,28787.25,19472.08
OI0019961,O009925,P0215,2,10,869.6,575.56,294.04
OI0019962,O009926,P0096,2,10,24826.25,17774.18,7052.07
OI0019963,O009926,P0151,1,10,7450.71,5543.02,1907.69
OI0019964,O009926,P0059,4,0,5992.08,4364.2,1627.88
OI0019965,O009927,P0189,1,5,13158.77,10757.75,2401.02
OI0019966,O009927,P0176,2,10,6479.66,4601.6,1878.06
OI0019967,O009927,P0190,5,0,12990.85,8189.55,4801.3
OI0019968,O009928,P0147,2,5,136301.04,82255.58,54045.46
OI0019969,O009928,P0168,4,25,34716.12,33297.2,1418.92
OI0019970,O009928,P0116,4,25,3467.37,2871.08,596.29
OI0019971,O009928,P0090,5,15,14570.11,10782.9,3787.21
OI0019972,O009929,P0189,1,20,11081.07,10757.75,323.32
OI0019973,O009929,P0111,2,0,6674.64,5132.98,1541.66
OI0019974,O009929,P0242,4,5,53853.22,43043.12,10810.1
OI0019975,O009929,P0017,1,15,2433.26,1841.0,592.26
OI0019976,O009930,P0094,3,10,33103.48,29046.48,4057.0
OI0019977,O009930,P0189,5,20,55405.36,53788.75,1616.61
OI0019978,O009930,P0179,1,20,2218.94,2212.37,6.57
OI0019979,O009930,P0001,5,5,6191.77,4054.0,2137.77
OI0019980,O009931,P0233,3,0,42235.41,33038.31,9197.1
OI0019981,O009931,P0134,1,0,16376.44,12224.49,4151.95
OI0019982,O009932,P0120,3,15,2936.86,2662.8,274.06
OI0019983,O009932,P0187,3,10,4799.82,3304.05,1495.77
OI0019984,O009932,P0181,1,5,4454.97,3385.34,1069.63
OI0019985,O009932,P0101,1,20,3760.33,3505.25,255.08
OI0019986,O009936,P0220,1,5,2561.54,2131.51,430.03
OI0019987,O009936,P0015,2,0,11548.38,8716.6,2831.78
OI0019988,O009937,P0191,5,10,343630.8,214970.35,128660.45
OI0019989,O009937,P0102,5,0,3592.15,1986.7,1605.45
OI0019990,O009937,P0084,2,5,5534.07,3299.12,2234.95
OI0019991,O009938,P0173,4,5,47110.99,35704.68,11406.31
OI0019992,O009938,P0057,2,0,7148.8,4109.36,3039.44
OI0019993,O009938,P0069,1,15,4246.91,3800.28,446.63
OI0019994,O009939,P0007,1,10,1744.73,1075.01,669.72
OI0019995,O009939,P0122,1,10,1386.05,1053.2,332.85
OI0019996,O009940,P0165,2,0,120542.14,80906.66,39635.48
OI0019997,O009940,P0071,3,15,9628.9,6625.95,3002.95
OI0019998,O009940,P0192,5,5,17857.48,14244.75,3612.73
OI0019999,O009942,P0240,2,5,9009.88,7107.18,1902.7
OI0020000,O009942,P0165,3,20,144650.57,135923.19,8727.38
OI0020001,O009942,P0199,1,5,13683.65,9653.61,4030.04
OI0020002,O009942,P0106,4,10,8833.36,6878.56,1954.8
OI0020003,O009944,P0183,4,5,9942.4,7599.72,2342.68
OI0020004,O009944,P0170,4,5,19382.89,15361.0,4021.89
OI0020005,O009945,P0192,1,10,3383.52,2848.95,534.57
OI0020006,O009945,P0016,5,0,23648.4,14456.95,9191.45
OI0020007,O009945,P0021,2,10,59453.26,49088.12,10365.14
OI0020008,O009945,P0171,5,0,181764.75,127153.75,54611.0
OI0020009,O009946,P0109,2,5,7929.14,6040.3,1888.84
OI0020010,O009947,P0091,1,20,3953.76,3941.73,12.03
OI0020011,O009947,P0027,2,5,110071.03,89211.86,20859.17
OI0020012,O009947,P0066,1,0,5919.2,4412.8,1506.4
OI0020013,O009947,P0102,3,15,1832.0,1192.02,639.98
OI0020014,O009948,P0011,3,5,37826.28,28563.69,9262.59
OI0020015,O009948,P0062,5,10,6716.61,4698.5,2018.11
OI0020016,O009948,P0166,1,20,30765.48,26695.19,4070.29
OI0020017,O009949,P0187,3,0,5333.13,3304.05,2029.08
OI0020018,O009949,P0205,4,5,15253.66,8969.6,6284.06
OI0020019,O009949,P0183,5,5,12427.99,9499.65,2928.34
OI0020020,O009950,P0243,3,0,7845.39,5619.96,2225.43
OI0020021,O009950,P0081,2,5,46585.87,38829.28,7756.59
OI0020022,O009951,P0185,3,15,3490.64,2643.15,847.49
OI0020023,O009951,P0014,1,0,2106.68,1391.21,715.47
OI0020024,O009954,P0029,4,15,11796.74,8530.76,3265.98
OI0020025,O009954,P0234,3,0,50746.71,39982.11,10764.6
OI0020026,O009954,P0047,5,10,20346.21,16849.75,3496.46
OI0020027,O009955,P0143,4,15,99759.4,79706.28,20053.12
OI0020028,O009955,P0169,5,25,40721.17,41979.3,-1258.13
OI0020029,O009956,P0240,4,10,17071.34,14214.36,2856.98
OI0020030,O009956,P0139,4,15,12887.46,11178.48,1708.98
OI0020031,O009956,P0216,2,0,45787.82,26433.26,19354.56
OI0020032,O009956,P0016,4,0,18918.72,11565.56,7353.16
OI0020033,O009957,P0081,5,5,116464.68,97073.2,19391.48
OI0020034,O009957,P0011,2,15,22563.05,19042.46,3520.59
OI0020035,O009957,P0039,2,15,8471.54,7198.36,1273.18
OI0020036,O009957,P0123,1,5,19051.12,15405.59,3645.53
OI0020037,O009958,P0115,4,20,33735.55,26256.56,7478.99
OI0020038,O009959,P0086,5,0,124026.1,89701.45,34324.65
OI0020039,O009959,P0082,5,10,69596.32,42669.05,26927.27
OI0020040,O009959,P0213,5,0,55645.55,32978.8,22666.75
OI0020041,O009960,P0097,3,20,86857.41,76044.96,10812.45
OI0020042,O009960,P0027,4,10,208555.63,199834.57,8721.06
OI0020043,O009960,P0124,2,15,1004.29,788.86,215.43
OI0020044,O009960,P0062,5,10,6716.61,4698.5,2018.11
OI0020045,O009961,P0051,1,10,11750.7,9489.37,2261.33
OI0020046,O009961,P0026,4,0,46973.2,36180.8,10792.4
OI0020047,O009961,P0092,4,0,11539.92,7243.64,4296.28
OI0020048,O009963,P0040,1,15,1991.81,1705.42,286.39
OI0020049,O009964,P0073,2,5,34062.54,22167.66,11894.88
OI0020050,O009964,P0156,5,25,17530.2,18003.5,-473.3
OI0020051,O009965,P0022,1,0,73917.73,43444.26,30473.47
OI0020052,O009965,P0141,5,20,6610.88,5474.6,1136.28
OI0020053,O009965,P0248,2,5,4475.94,3389.82,1086.12
OI0020054,O009965,P0059,5,0,7490.1,5455.25,2034.85
OI0020055,O009966,P0041,3,15,3112.73,2447.49,665.24
OI0020056,O009966,P0140,1,15,2582.05,2272.14,309.91
OI0020057,O009967,P0107,5,0,83578.9,48989.8,34589.1
OI0020058,O009967,P0220,1,10,2426.72,2131.51,295.21
OI0020059,O009969,P0204,3,15,41224.6,31138.89,10085.71
OI0020060,O009969,P0217,5,15,10954.42,7979.85,2974.57
OI0020061,O009971,P0164,1,10,4954.11,3079.5,1874.61
OI0020062,O009972,P0033,3,10,9165.15,7750.92,1414.23
